ï»¿datetime,platform,username,candidate_name,text,comment_count,view_count,like_count,Sentiment,clean_tweet,remov_stop_words_tweet,lematiz_tweet
2024-05-03 21:05:13,X,rhamsesaguilar,XÃ³chitl GÃ¡lvez,"Al termino de uno de los mÃ­tines de @XochitlGalvez me encontrÃ© un seÃ±or muy agradable, platicador, me decÃ­a que le gustaba el Rock and Roll y que casi no salÃ­a a esos mÃ­tines, entonces yo pensÃ© que debÃ­a ser muy importante ese evento para el como para salir y participar, cosa que https://t.co/D2jCMaxX5k",3,0,27,positive,al termino de uno de los matines de me encontra un seaor muy agradable platicador me decaa que le gustaba el rock and roll y que casi no salaa a esos matines entonces yo pensa que debaa ser muy importante ese evento para el como para salir y participar cosa que,termino matines encontra seaor agradable platicador decaa gustaba rock and roll casi salaa matines entonces pensa debaa ser importante evento salir participar cosa,termino matín encontra seaor agradable platicador decaa gustar rock and roll casi salaa matín entonces pensar debaa ser importante evento salir participar cosa
2024-07-14 15:48:48,X,juncalssolano,XÃ³chitl GÃ¡lvez,"SÃ­ @XochitlGalvez quiere hablar de ""ElecciÃ³n de Estado"" y ""fraude electoral"" primero tendrÃ­a que ver con quienes se ha rodeado. 

En 2006 guardÃ³ un silencio abrumador. https://t.co/m9JRXoekQV",119,0,1402,negative,sa quiere hablar de eleccian de estado y fraude electoral primero tendraa que ver con quienes se ha rodeado en guarda un silencio abrumador,sa quiere hablar eleccian fraude electoral primero tendraa ver rodeado guarda silencio abrumador,sa querer hablar elecciar fraude electoral primero tendraa ver rodeado guardar silencio abrumador
2024-01-15 17:23:04,X,roberta88599717,XÃ³chitl GÃ¡lvez,"LA TRISTE REALIDAD!ð³!ð³!

#ClaraNoLevanta 
#MexicoVaConX https://t.co/ssVQhOpztx",0,0,0,negative,la triste realidad,triste realidad,triste realidad
2024-06-27 01:06:44,X,HornyPerro,Claudia Sheinbaum,'@catrina_nortena @fernandeznorona @Claudiashein @SergioMayerb @roro_asesino ... https://t.co/oG0whiNvQM,0,0,25,neutral,,,
2024-05-01 14:28:30,X,linda_dimitrova,Claudia Sheinbaum,"ÃLTIMA HORAð¨ð¨: XÃ³chitl Galvez @XochitlGalvez empata a la #NarcoCandidataCaludia50 @Claudiashein en la carrera presidencial.

Se prenden las alarmas en Palacio Nacional y el #NarcoPresidenteAML050 pide a legisladores prepararse para un eventual desconocimiento de las elecciones. https://t.co/NEddlxUvBh",653,0,3370,negative,altima hora xachitl galvez empata a la en la carrera presidencial se prenden las alarmas en palacio nacional y el pide a legisladores prepararse para un eventual desconocimiento de las elecciones,altima hora xachitl galvez empata carrera presidencial prenden alarmas palacio nacional pide legisladores prepararse eventual desconocimiento elecciones,altimir hora xachitl galvez empatar carrera presidencial prender alarma palacio nacional pedir legislador preparar él eventual desconocimiento elección
2024-02-13 17:53:49,X,ReporterosMX_,XÃ³chitl GÃ¡lvez,"Entre risas, #AMLO menciona que reconocerÃ­a un hipotÃ©tico triunfo de @XochitlGalvez; âÂ¿A quÃ© le tiras cuando sueÃ±as, mexicano?â, citÃ³ el mandatario ante el irreal escenario, pero reiterÃ³ su respeto por la democracia. https://t.co/yyuAkelo2t https://t.co/cfLNSE48JY",0,0,0,negative,entre risas menciona que reconoceraa un hipotatico triunfo de aaa qua le tiras cuando sueaas mexicanoa cita el mandatario ante el irreal escenario pero reitera su respeto por la democracia,risas menciona reconoceraa hipotatico triunfo aaa qua tiras sueaas mexicanoa cita mandatario irreal escenario reitera respeto democracia,risa mencionar reconoceraa hipotatico triunfo aao quo tira sueaas mexicano citar mandatario irreal escenario reiterar respetar democracia
2024-06-06 03:43:56,X,RosyPaloalto,XÃ³chitl GÃ¡lvez,"'@armando_regil @XochitlGalvez Querida XÃ³chit me duele lo que haya pasado para  obligadamente salir a dar una declaraciÃ³n como la que hiciste..Nunca hay  mal que dure 100 aÃ±os ni cuerpo que la aguante.
JamÃ¡s estÃ¡s sola te y nos acompaÃ±a un Dios y sus tiempos son perfectos.",9,0,35,negative,querida xachit me duele lo que haya pasado para obligadamente salir a dar una declaracian como la que hicistenunca hay mal que dure aaos ni cuerpo que la aguante jamas estas sola te y nos acompaaa un dios y sus tiempos son perfectos,querida xachit duele pasado obligadamente salir dar declaracian hicistenunca mal dure aaos cuerpo aguante jamas sola acompaaa dios tiempos perfectos,querido xachit doler pasado obligadamente salir dar declaracian hicistenunca mal durar aaos cuerpo aguante jamas solo acompaao dios tiempos perfecto
2024-05-24 14:43:02,X,superharta99,Jorge Ãlvarez MÃ¡ynez,'@SalvadorZA @AlvarezMaynez Â¿ Y por quÃ© sube y sube videos con mÃºsica incluida visitando enfermos ?  Es nefasto,2,0,120,negative,a y por qua sube y sube videos con masica incluida visitando enfermos es nefasto,qua sube sube videos masica incluida visitando enfermos nefasto,quo subir subir video masico incluido visitar enfermo nefasto
2024-02-27 17:25:50,X,Michoacan611,XÃ³chitl GÃ¡lvez,"'@julioastillero Muy bien por la Rata de Pio Lopez Obeador; que refunda a Lorett en la cÃ¡rcel, es mÃ¡s que lo fusilen. Mira que atreverse a balconear las Raterias del Dios del Olimpo NUESTRO GRAN KAKAYOTZINNN 
@lopezobrador_ @Xochitl2024 @XochitlGalvez @Amadoelquelolea",0,0,0,negative,muy bien por la rata de pio lopez obeador que refunda a lorett en la carcel es mas que lo fusilen mira que atreverse a balconear las raterias del dios del olimpo nuestro gran kakayotzinnn,bien rata pio lopez obeador refunda lorett carcel mas fusilen mira atreverse balconear raterias dios olimpo gran kakayotzinnn,bien rata pio lopez obeador refunda lorett carcel mas fusilir mirar atrever él balconear rateria dios olimpo gran kakayotzinnn
2024-06-14 18:40:14,X,RicardoAlemanMx,Claudia Sheinbaum,Me dicen periodistas locales que la imprudencia del vehÃ­culo escolta de @Claudiashein fue el responsable del accidente!,15,0,54,negative,me dicen periodistas locales que la imprudencia del vehaculo escolta de fue el responsable del accidente,dicen periodistas locales imprudencia vehaculo escolta responsable accidente,decir periodista local imprudencia vehaculo escolta responsable accidente
2024-02-21 21:40:22,X,EmilioAlvarezI,XÃ³chitl GÃ¡lvez,"Es la absoluta verdad. #AMLO estÃ¡ mÃ¡s preocupado por bots que por muertos.:â¦@XochitlGalvezâ© 

En realidad, a LÃ³pez y a â¦â¦@Claudiasheinâ© les  preocupa mÃ¡s su imagen que lo que pasa en el paÃ­s. 

VÃ­a @reforma
 https://t.co/WdQpBXyuTR",0,0,0,negative,es la absoluta verdad esta mas preocupado por bots que por muertosa en realidad a lapez y a aa les preocupa mas su imagen que lo que pasa en el paas vaa,absoluta verdad mas preocupado bots muertosa realidad lapez aa preocupa mas imagen pasa paas vaa,absoluto verdad mas preocupado bot muertós realidad lapez aa preocupar mas imagen pasar paas vaa
2024-05-31 18:49:03,X,drastiko1,Claudia Sheinbaum,"'@epigmenioibarra MuchÃ­simo! 
#LaMaÃ±anera es parte del mov de transformaciÃ³n y deberÃ­a seguir para que nunca mÃ¡s se nos duerma el gallo y estar bien informados.
El derecho de rÃ©plica es muy importante y ese se da muy bien en las maÃ±aneras.
Vamos, que no se acaben!
@Claudiashein 
@lopezobrador_",4,0,34,positive,muchasimo es parte del mov de transformacian y deberaa seguir para que nunca mas se nos duerma el gallo y estar bien informados el derecho de raplica es muy importante y ese se da muy bien en las maaaneras vamos que no se acaben,muchasimo parte mov transformacian deberaa seguir nunca mas duerma gallo bien informados derecho raplica importante da bien maaaneras vamos acaben,muchasimo parte mov transformaciar deberaa seguir nunca mas duerma gallo bien informado derecho raplico importante dar bien maaanera ir acabar
2024-03-18 22:58:03,X,CJose48482,Claudia Sheinbaum,'@ryo_hermoso @Claudiashein Mientras ella si va https://t.co/d86l7oH2Qz,0,0,0,neutral,mientras ella si va,mientras si va,mientras si ir
2024-03-05 22:07:58,X,56ricacha,XÃ³chitl GÃ¡lvez,"'@lopezdoriga @kenialopezr @XochitlGalvez Que bueno que le creiste, asÃ­  te da la esperanza de volver a los viejos tiempos. Y si ella tiene otros datos quÃ© va a  hacer JoaquÃ­n. Esperemos tu radioescuchas te den ideas",0,0,0,positive,que bueno que le creiste asa te da la esperanza de volver a los viejos tiempos y si ella tiene otros datos qua va a hacer joaquan esperemos tu radioescuchas te den ideas,bueno creiste asa da esperanza volver viejos tiempos si datos qua va hacer joaquan esperemos radioescuchas den ideas,bueno creiste asa dar esperanza volver viejo tiempo si dato qua ir hacer joaquan esperar radioescucha dar idea
2024-03-26 13:31:09,X,diana_luis59980,XÃ³chitl GÃ¡lvez,"'@MarkAndTonic @XochitlGalvez Propongo que todos los dÃ­as 1, de aquÃ­ a junio. A las 8pm nos reunamos para hacer una lazo de oraciÃ³n  por Xochitl y se gane la presidencia y el congreso",0,0,0,neutral,propongo que todos los daas de aqua a junio a las pm nos reunamos para hacer una lazo de oracian por xochitl y se gane la presidencia y el congreso,propongo daas aqua junio pm reunamos hacer lazo oracian xochitl gane presidencia congreso,propongo daas aqua junio pm reunir hacer lazo oraciar xochitl ganar presidencia congreso
2024-05-24 17:48:06,X,Radio_Formula,XÃ³chitl GÃ¡lvez,"XÃ³chitl GÃ¡lvez (@XochitlGalvez) responde a maÃ±anera por niÃ±o Emiliano; dice con voz entrecortada: ""Yo no me voy a acostumbrar nunca a no sentir dolor. Te pones a pensar que ese niÃ±o puede ser el tuyo o tu sobrino"", y llama a AMLO a dejar de victimizarse. #PorLaMaÃ±ana https://t.co/d8bDr7zHhF",236,0,2429,negative,xachitl galvez responde a maaanera por niao emiliano dice con voz entrecortada yo no me voy a acostumbrar nunca a no sentir dolor te pones a pensar que ese niao puede ser el tuyo o tu sobrino y llama a amlo a dejar de victimizarse,xachitl galvez responde maaanera niao emiliano dice voz entrecortada voy acostumbrar nunca sentir dolor pones pensar niao puede ser sobrino llama amlo dejar victimizarse,xachitl galvez responder maaanero niao emiliano decir voz entrecortado ir acostumbrar nunca sentir dolor pón pensar niao poder ser sobrino llamar amlo dejar victimizar él
2024-05-09 01:05:45,X,catrina_nortena,Jorge Ãlvarez MÃ¡ynez,"#ULTIMAHORA 
ð¨ MANDA Mebsaje @XochitlGalvez a @AlvarezMaynez 

Para que unan fuerzas contra @Claudiashein.

Ternuritasss... https://t.co/k8gHfmwblg",100,0,422,neutral,manda mebsaje a para que unan fuerzas contra ternuritasss,manda mebsaje unan fuerzas ternuritasss,mandar mebsaje unar fuerza ternuritasss
2024-01-14 21:41:30,X,JPAlGd,XÃ³chitl GÃ¡lvez,"Hice un memeâ¦

#MexicoVaConX https://t.co/sZ4k8GBsui",0,0,0,neutral,hice un memea,hice memea,hacer memea
2024-01-14 21:34:02,X,luisglezp511,Claudia Sheinbaum,"'@HernandoGuerra8 @MarkAndTonic @Claudiashein @XochitlGalvez CÃ³mo cuando a @Claudiashein no solo le escriben sus diÃ¡logos , le dicen que hacer como moverse a quien imitar como insultar . Le mueven los hilos como a pinocho . Si un pinocho construido con madera de una selva devastada para construir un tren inservible. AsÃ­ las cosas!!!",0,0,0,negative,camo cuando a no solo le escriben sus dialogos le dicen que hacer como moverse a quien imitar como insultar le mueven los hilos como a pinocho si un pinocho construido con madera de una selva devastada para construir un tren inservible asa las cosas,camo solo escriben dialogos dicen hacer moverse imitar insultar mueven hilos pinocho si pinocho construido madera selva devastada construir tren inservible asa cosas,camir solo escribir dialogo decir hacer mover él imitar insultar mueven hilo pinocho si pinocho construido madera selvo devastado construir tren inservible asir cosa
2024-05-02 16:54:41,X,Insurgente_X,Claudia Sheinbaum,"#XochitlYaPerdio

Yo tengo otros datos!

NÃºmeros rojos para @XochitlGalvez:

39% la ve como tÃ³xica.

91% NO votarÃ­a por el PRI.

85% NO votarÃ­a por el PAN.

98% NO votarÃ­a por el PRD.

@Claudiashein la supera con casi 30%.

Solo 18% desaprueba a LÃ³pez Obrador. https://t.co/6d7TBEHTrv",0,0,33,negative,yo tengo otros datos nameros rojos para la ve como taxica no votaraa por el pri no votaraa por el pan no votaraa por el prd la supera con casi solo desaprueba a lapez obrador,datos nameros rojos ve taxica votaraa pri votaraa pan votaraa prd supera casi solo desaprueba lapez obrador,dato namero rojo ver taxico votaraa pri votaraa pan votaraa prd superar casi solo desapruebo lapez obrador
2024-04-08 07:14:55,X,ryo_hermoso,Claudia Sheinbaum,"'@Claudiashein No gÃ¡nate nada corrupta ð¥³

No contestaste nada de lo que se te inculpÃ³ 

No cantes victoria 

Nos vemos en las urnas ð³ï¸

XÃ³chitl es quien serÃ¡ nuestra presidenta 

#XochiltGalvezPresidenta2024 https://t.co/QPOBMRxSEN",53,0,1736,negative,no ganate nada corrupta no contestaste nada de lo que se te inculpa no cantes victoria nos vemos en las urnas i xachitl es quien sera nuestra presidenta,ganate corrupta contestaste inculpa cantes victoria vemos urnas i xachitl sera presidenta,ganate corruptir contestaste inculpa cant victoria ver urna i xachitl sero presidenta
2024-01-14 16:06:54,X,viral_metro,Claudia Sheinbaum,"#ULTIMAHORA 

Mientras @Claudiashein estÃ¡ de Gira para la Presidencia del @GobiernoMX , la #LaNuevaLinea1 del @MetroCDMX quÃ© tanto Presume, es Desalojada por Problemas en el Suministro ElÃ©ctricoð¨

EstÃ¡s son las Consecuencias de hacer Proyectos Patitos CuÃ¡ndo fue Jefa @GobCDMX â ï¸ https://t.co/t0PiV4mRdv",0,0,0,negative,mientras esta de gira para la presidencia del la del qua tanto presume es desalojada por problemas en el suministro elactrico estas son las consecuencias de hacer proyectos patitos cuando fue jefa ai,mientras gira presidencia qua presume desalojada problemas suministro elactrico consecuencias hacer proyectos patitos jefa ai,mientras gira presidencia quo presumir desalojado problema suministro elactrico consecuencia hacer proyecto patito jefa ai
2024-03-05 19:26:07,X,Lazzhoys,Claudia Sheinbaum,"'@catrina_nortena @PollsMX_ @Claudiashein TambiÃ©n tenemos que convencer a los indecisos, amigos, familiares a los que no votan. Todos conocemos a alguien que cumple con lo dicho arriba.  Ese es nuestro trabajo para lograr el plan C.",0,0,0,neutral,tambian tenemos que convencer a los indecisos amigos familiares a los que no votan todos conocemos a alguien que cumple con lo dicho arriba ese es nuestro trabajo para lograr el plan c,tambian convencer indecisos amigos familiares votan conocemos alguien cumple dicho arriba trabajo lograr plan c,tambiar convencer indeciso amigo familiar votar conocer alguien cumplir dicho arriba trabajo lograr plan c
2024-07-16 16:14:02,X,la_4tv,Claudia Sheinbaum,"""Porque @Claudiashein, ademÃ¡s de la experiencia, de su capacidad, pues es una mujer con imaginaciÃ³n, mucha imaginaciÃ³n y con mucho talento, y va a contar con el apoyo de todo el pueblo, por eso me voy muy contento al retiro.""

@lopezobrador_ #GiraDeTransiciÃ³n | Tlaxcala | 14/7/24 https://t.co/0j2pvraRiD",1,0,63,positive,porque ademas de la experiencia de su capacidad pues es una mujer con imaginacian mucha imaginacian y con mucho talento y va a contar con el apoyo de todo el pueblo por eso me voy muy contento al retiro tlaxcala,ademas experiencia capacidad pues mujer imaginacian mucha imaginacian talento va contar apoyo pueblo voy contento retiro tlaxcala,adema experiencia capacidad pues mujer imaginaciar mucho imaginaciar talento ir contar apoyo pueblo ir contento retiro tlaxcala
2024-02-09 16:34:04,X,2024_4T,XÃ³chitl GÃ¡lvez,"Buenos dÃ­as corruptos...
@XochitlGalvez @MarkoCortes @alitomorenoc y en especial al corruptor dueÃ±o de  la franquicia denominada frente cÃ­nico @ClaudioXGG https://t.co/20157r6g58",0,0,0,negative,buenos daas corruptos y en especial al corruptor dueao de la franquicia denominada frente canico,buenos daas corruptos especial corruptor dueao franquicia denominada frente canico,buen daas corrupto especial corruptor dueao franquicia denominado frente canico
